gene,gene_symbol,gene_biotype,gene_description,log2FoldChange,pvalue,padj
ENSG00000283172.1,MIR548D1,miRNA,microRNA 548d-1 [Source:HGNC Symbol;Acc:HGNC:32801],,,
ENSG00000283174.1,MTCO1P38,processed_pseudogene,MT-CO1 pseudogene 38 [Source:HGNC Symbol;Acc:HGNC:52103],0.1333020325740647,0.8956850849199032,
ENSG00000283175.1,ENSG00000283175,lncRNA,"novel transcript, antisense to MASP1",2.6211233401473253,4.4404768354042986e-58,1.4937963646292661e-56
ENSG00000283176.1,ENSG00000283176,processed_pseudogene,mitochondrially encoded NADH dehydrogenase 3 (MT-ND3) pseudogene,2.259253797929375,0.0001285069292944,0.0002502132236281
ENSG00000283178.1,ENSG00000283178,transcribed_unprocessed_pseudogene,chromosome X open reading frame 49 (CXorf49) pseudogene,2.2624177001968406,7.873601728966212e-06,1.737422346604622e-05
ENSG00000283180.1,MIR6767,miRNA,microRNA 6767 [Source:HGNC Symbol;Acc:HGNC:50133],0.8163399902345071,0.2450058246213992,0.2978721644247375
ENSG00000283183.2,ENSG00000283183,lncRNA,novel transcript,2.4545696358367577,6.368536040462949e-05,0.000128114202529
ENSG00000283188.1,MIR2052,miRNA,microRNA 2052 [Source:HGNC Symbol;Acc:HGNC:37068],0.2192729249792973,0.8955701605624637,
ENSG00000283189.2,ENSG00000283189,protein_coding,novel protein,0.1982233533642129,0.945373960363079,
ENSG00000283193.1,MIR1243,miRNA,microRNA 1243 [Source:HGNC Symbol;Acc:HGNC:35304],0.1766368610792273,0.9398500748688822,
ENSG00000283195.1,IGHVII-43-1,IG_V_pseudogene,immunoglobulin heavy variable (II)-43-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5680],0.2834216368966951,0.8865380198119798,
ENSG00000283196.2,ENSG00000283196,transcribed_unprocessed_pseudogene,lymphocyte-specific protein 1 (LSP1) pseudogene,0.6597581023873933,4.2775644663751546e-08,1.1592037574092629e-07
ENSG00000283197.1,ENSG00000283197,processed_pseudogene,mitochondrially encoded NADH 4L dehydrogenase (MT-ND4L) pseudogene,1.505480190638831,0.0095268179476264,0.0148529807642744
ENSG00000283199.3,C13orf46,protein_coding,chromosome 13 open reading frame 46 [Source:HGNC Symbol;Acc:HGNC:53786],0.5574306388004872,6.992237760181158e-05,0.0001400786875475
ENSG00000283200.1,MIR1206,miRNA,microRNA 1206 [Source:HGNC Symbol;Acc:HGNC:35272],,,
ENSG00000283201.1,ENSG00000283201,protein_coding,novel protein,,,
ENSG00000283202.1,ENSG00000283202,transcribed_unitary_pseudogene,Novel Sp100-like protein pseudogene,1.2882086486945945,0.0322643820486193,0.0466481440756062
ENSG00000283203.1,MIR1246,miRNA,microRNA 1246 [Source:HGNC Symbol;Acc:HGNC:35312],0.2674320796117206,0.9167266107848752,
ENSG00000283204.1,MIR4434,miRNA,microRNA 4434 [Source:HGNC Symbol;Acc:HGNC:41832],1.095329410615752,0.0433108935802299,0.0613074004511357
ENSG00000283205.1,ENSG00000283205,protein_coding,novel protein,0.5659606254733583,0.5429753132311752,
ENSG00000283206.1,MIR941-1,miRNA,microRNA 941-1 [Source:HGNC Symbol;Acc:HGNC:33684],0.6644103223498325,0.2956312800015839,0.3519014222541465
ENSG00000283207.1,MIR1255B1,miRNA,microRNA 1255b-1 [Source:HGNC Symbol;Acc:HGNC:35366],0.1769206238088308,0.9641938599489036,
ENSG00000283208.2,ENSG00000283208,protein_coding,novel protein,0.7433578538326677,9.001869165217055e-12,3.2284610353414515e-11
ENSG00000283209.1,ENSG00000283209,lncRNA,"novel transcript, sense intronic to C17orf67",1.766678425805515,1.228663790738051e-07,3.199321097543926e-07
ENSG00000283210.1,MIR1322,miRNA,microRNA 1322 [Source:HGNC Symbol;Acc:HGNC:35374],0.5259886083236295,0.6085295644834059,
ENSG00000283211.1,ENSG00000283211,unprocessed_pseudogene,adhesion G protein-coupled receptor F5 (ADGRF5) pseudogene,0.1368494681565911,0.9694469081540814,
ENSG00000283212.1,MIR642B,miRNA,microRNA 642b [Source:HGNC Symbol;Acc:HGNC:38902],,,
ENSG00000283213.1,ENSG00000283213,lncRNA,novel transcript,1.8311955687155188,8.078341206945526e-18,4.302221869677804e-17
ENSG00000283214.1,ENSG00000283214,transcribed_unprocessed_pseudogene,immunoglobulin superfamily member 3 (IGSF3) pseudogene,-0.7844830658499513,0.2602272292074927,0.3144625696976876
ENSG00000283215.2,LINC02537,lncRNA,long intergenic non-protein coding RNA 2537 [Source:HGNC Symbol;Acc:HGNC:27784],2.2113913435899923,5.238246708893985e-11,1.7847295187969946e-10
ENSG00000283217.1,ENSG00000283217,lncRNA,novel transcript,-0.3579456662801559,0.5159387030139471,0.5676510709503931
ENSG00000283218.1,MIR302F,miRNA,microRNA 302f [Source:HGNC Symbol;Acc:HGNC:35349],0.1502972954222053,0.973383457799436,
ENSG00000283219.1,ENSG00000283219,unprocessed_pseudogene,mitochondrially encoded cytochrome b (MT-CYB) pseudogene,0.1822419657536581,0.9651649925452012,
ENSG00000283221.1,ENSG00000283221,lncRNA,"novel transcript, antisense to GRIN2A",0.8874974466553719,0.1282972032694658,0.1666381764931535
ENSG00000283222.1,MIR4433A,miRNA,microRNA 4433a [Source:HGNC Symbol;Acc:HGNC:41634],,,
ENSG00000283225.1,MIR3199-2,miRNA,microRNA 3199-2 [Source:HGNC Symbol;Acc:HGNC:38205],,,
ENSG00000283227.1,SPRR5,protein_coding,small proline rich protein 5 [Source:HGNC Symbol;Acc:HGNC:53428],0.334009485497552,0.7762769104232435,
